,logits,pred_label,label
185,0.7350467443466187,1,0
186,0.10302317142486572,0,0
187,0.30195629596710205,0,0
188,0.029079975560307503,0,0
189,0.2753244936466217,0,0
190,0.7652444839477539,1,0
191,0.08703840523958206,0,0
192,0.309946745634079,0,0
193,0.1124301552772522,0,0
194,0.13413843512535095,0,0
195,0.027059590443968773,0,0
196,0.30365151166915894,0,0
197,0.09186568856239319,0,0
198,0.19827191531658173,0,0
199,0.2999151051044464,0,0
200,0.10422488301992416,0,0
201,0.043912533670663834,0,0
202,0.40455079078674316,0,0
203,0.28550055623054504,0,0
204,0.25994858145713806,0,0
205,0.15153947472572327,0,0
206,0.7455430030822754,1,0
207,0.1710631102323532,0,0
208,0.07357201725244522,0,0
209,0.3166987895965576,0,0
210,0.30230069160461426,0,0
211,0.057250574231147766,0,0
212,0.30867213010787964,0,0
213,0.09860087931156158,0,0
214,0.4428296983242035,0,0
215,0.11624941229820251,0,0
216,0.550947368144989,1,0
217,0.0894169732928276,0,0
218,0.40041306614875793,0,0
219,0.16640351712703705,0,0
220,0.3049320578575134,0,0
221,0.12817661464214325,0,0
222,0.079738087952137,0,0
223,0.08170425891876221,0,0
224,0.05483706295490265,0,0
225,0.3107113242149353,0,0
226,0.4959535598754883,0,0
227,0.04807263985276222,0,1
228,0.026828844100236893,0,1
229,0.0979282557964325,0,1
230,0.4103345274925232,0,1
231,0.521976888179779,1,1
232,0.4033237099647522,0,1
233,0.5165795683860779,1,1
234,0.5084945559501648,1,1
235,0.6654441952705383,1,1
236,0.9424182176589966,1,1
237,0.9760554432868958,1,1
238,0.9842368364334106,1,1
239,0.9704505801200867,1,1
240,0.9733530879020691,1,1
241,0.9671502709388733,1,1
242,0.8893345594406128,1,1
243,0.9831247329711914,1,1
244,0.7889705896377563,1,1
245,0.9782282114028931,1,1
246,0.2890293300151825,0,1
247,0.9921082854270935,1,1
248,0.7145771384239197,1,1
249,0.7385293841362,1,1
250,0.8178889155387878,1,1
251,0.8688793778419495,1,1
252,0.9728341698646545,1,1
253,0.9169043302536011,1,1
254,0.8893117308616638,1,1
255,0.9099729061126709,1,1
256,0.9744161367416382,1,1
257,0.9036316871643066,1,1
258,0.8946670889854431,1,1
259,0.8741626143455505,1,1
260,0.9904935956001282,1,1
261,0.599402129650116,1,1
262,0.8589814305305481,1,1
263,0.9598714113235474,1,1
264,0.9666714668273926,1,1
265,0.898375391960144,1,1
266,0.9490243792533875,1,1
267,0.6037954092025757,1,1
268,0.8988410830497742,1,1
269,0.6988500952720642,1,1
270,0.9873055219650269,1,1
271,0.898375391960144,1,1
272,0.9573682546615601,1,1
273,0.6800628304481506,1,1
274,0.8532804846763611,1,1
275,0.8738663792610168,1,1
276,0.9840318560600281,1,1
277,0.9483553767204285,1,1
278,0.9037116169929504,1,1
279,0.8672063946723938,1,1
280,0.970928430557251,1,1
281,0.9860368371009827,1,1
282,0.9724287390708923,1,1
283,0.7347734570503235,1,1
284,0.7312232255935669,1,1
285,0.9544503688812256,1,1
286,0.9584521651268005,1,1
287,0.5418030619621277,1,1
288,0.6931451559066772,1,1
289,0.6007957458496094,1,1
290,0.806005597114563,1,1
291,0.911179780960083,1,1
292,0.630269467830658,1,1
293,0.6607863306999207,1,1
294,0.8900450468063354,1,1
295,0.4857698380947113,0,1
296,0.9705100059509277,1,1
297,0.9857751131057739,1,1
298,0.43736889958381653,0,1
299,0.8691831231117249,1,1
300,0.7283024787902832,1,1
301,0.9095987677574158,1,1
302,0.7947577834129333,1,1
303,0.9114750027656555,1,1
304,0.9291000366210938,1,1
305,0.9436407685279846,1,1
306,0.9761149883270264,1,1
307,0.914429247379303,1,1
308,0.9535687565803528,1,1
309,0.46773478388786316,0,1
310,0.9269029498100281,1,1
311,0.9378553628921509,1,1
312,0.5700709819793701,1,1
313,0.9541621208190918,1,1
314,0.8749653697013855,1,1
315,0.9378307461738586,1,1
316,0.894952654838562,1,1
317,0.8306392431259155,1,1
318,0.6646124124526978,1,1
319,0.6999959945678711,1,1
320,0.6077816486358643,1,1
321,0.15442213416099548,0,0
322,0.21221372485160828,0,0
323,0.2242133766412735,0,0
324,0.4736955463886261,0,0
325,0.3439164459705353,0,0
326,0.27514809370040894,0,0
327,0.11380946636199951,0,0
328,0.3315068185329437,0,0
329,0.36954161524772644,0,0
330,0.33991047739982605,0,0
331,0.7683895230293274,1,1
332,0.6210901141166687,1,1
333,0.701858639717102,1,1
334,0.7080516219139099,1,1
335,0.7630857229232788,1,1
336,0.6710537075996399,1,1
337,0.5062296986579895,1,1
338,0.6763319373130798,1,1
339,0.8580264449119568,1,1
340,0.7956668138504028,1,1
341,0.7565263509750366,1,1
342,0.7598073482513428,1,1
343,0.7284740805625916,1,1
344,0.7050843238830566,1,1
345,0.7910116314888,1,1
346,0.8787251114845276,1,1
347,0.852813184261322,1,1
348,0.7902858853340149,1,1
349,0.8969357013702393,1,1
350,0.2222926914691925,0,0
351,0.18234941363334656,0,0
352,0.2696387469768524,0,0
353,0.2540505528450012,0,1
354,0.4260067641735077,0,1
355,0.36210253834724426,0,1
356,0.5934547781944275,1,1
357,0.3665429353713989,0,0
358,0.4665910005569458,0,0
359,0.16482943296432495,0,0
360,0.34298938512802124,0,0
361,0.25753411650657654,0,0
362,0.529152512550354,1,1
363,0.30912765860557556,0,1
364,0.31605497002601624,0,1
365,0.37239164113998413,0,1
366,0.8223353028297424,1,1
367,0.4657261371612549,0,1
368,0.29807862639427185,0,0
369,0.27794909477233887,0,0
370,0.22071348130702972,0,0
371,0.5029675960540771,1,0
372,0.4016619920730591,0,0
373,0.46776720881462097,0,0
374,0.24517913162708282,0,0
375,0.37427273392677307,0,0
376,0.307142436504364,0,0
377,0.20988959074020386,0,0
378,0.33057650923728943,0,0
379,0.29469266533851624,0,0
380,0.5489892959594727,1,0
381,0.6018273830413818,1,0
382,0.18905854225158691,0,0
383,0.28977930545806885,0,0
384,0.6125388741493225,1,0
385,0.18942220509052277,0,0
386,0.345537394285202,0,0
387,0.3511405289173126,0,0
388,0.45470908284187317,0,0
389,0.4109363555908203,0,0
390,0.6312403082847595,1,0
391,0.3982543349266052,0,0
392,0.7428698539733887,1,0
393,0.6160985827445984,1,0
394,0.4384937286376953,0,0
395,0.14895153045654297,0,0
396,0.456270307302475,0,0
397,0.5540546774864197,1,0
398,0.6092504262924194,1,0
399,0.7373382449150085,1,0
400,0.4948687255382538,0,0
401,0.7404612302780151,1,0
402,0.08529089391231537,0,0
403,0.4423498809337616,0,0
404,0.5941771864891052,1,0
405,0.5776414275169373,1,1
406,0.5423407554626465,1,1
407,0.8260660171508789,1,1
408,0.8223695158958435,1,1
409,0.6140432953834534,1,1
410,0.8240039944648743,1,1
411,0.8015248775482178,1,1
412,0.6403435468673706,1,1
413,0.7921841740608215,1,1
414,0.2836700677871704,0,1
415,0.9018021821975708,1,1
416,0.7923814654350281,1,1
417,0.8836730718612671,1,1
418,0.8770817518234253,1,1
419,0.604581892490387,1,1
420,0.3079075515270233,0,1
421,0.23793360590934753,0,0
422,0.32426178455352783,0,0
423,0.3461482524871826,0,0
424,0.42740288376808167,0,0
425,0.2526657283306122,0,0
426,0.20091108977794647,0,0
427,0.43626126646995544,0,0
428,0.10321323573589325,0,0
429,0.3873480260372162,0,0
430,0.7104148268699646,1,0
431,0.6652626395225525,1,0
432,0.6347229480743408,1,1
433,0.5287373661994934,1,1
434,0.5454496741294861,1,1
435,0.5937339663505554,1,1
436,0.4553477168083191,0,1
437,0.6296470761299133,1,1
438,0.7218360900878906,1,1
439,0.4144921898841858,0,1
440,0.47875067591667175,0,1
441,0.48923641443252563,0,1
442,0.7028878331184387,1,1
443,0.6366194486618042,1,1
444,0.4202498495578766,0,1
445,0.08533912152051926,0,0
446,0.08938097208738327,0,0
447,0.22365570068359375,0,0
448,0.4165496230125427,0,0
449,0.19370119273662567,0,0
450,0.3151545226573944,0,0
451,0.27703848481178284,0,0
452,0.8554688096046448,1,0
453,0.657015323638916,1,0
454,0.955120861530304,1,0
455,0.7491780519485474,1,0
456,0.7627338171005249,1,0
457,0.4439694285392761,0,0
458,0.4982418417930603,0,0
459,0.5221874713897705,1,0
460,0.2796575725078583,0,0
461,0.48735570907592773,0,0
462,0.8685911893844604,1,0
463,0.44885164499282837,0,0
464,0.5553433299064636,1,1
465,0.5617271661758423,1,1
466,0.5740434527397156,1,1
467,0.9482642412185669,1,1
468,0.582707941532135,1,1
469,0.49020370841026306,0,1
470,0.5295810103416443,1,1
471,0.3935707211494446,0,0
472,0.575529932975769,1,0
473,0.4471295475959778,0,0
474,0.2968095541000366,0,0
475,0.9446575045585632,1,0
476,0.21426017582416534,0,0
477,0.215833380818367,0,0
478,0.2079726606607437,0,0
479,0.4641324281692505,0,0
480,0.3312441110610962,0,0
481,0.21317200362682343,0,0
482,0.4204578697681427,0,0
483,0.40201711654663086,0,0
484,0.5546033382415771,1,0
485,0.25960573554039,0,0
486,0.4885290265083313,0,0
487,0.5743702054023743,1,0
488,0.4825890362262726,0,0
489,0.4666367769241333,0,0
490,0.6022210717201233,1,0
491,0.2666761875152588,0,0
492,0.6765345335006714,1,0
493,0.23146560788154602,0,0
494,0.3311273157596588,0,0
495,0.33999326825141907,0,0
496,0.22958524525165558,0,0
497,0.32690808176994324,0,0
498,0.24016109108924866,0,0
499,0.5278512835502625,1,0
500,0.38474974036216736,0,0
501,0.10280481725931168,0,0
502,0.10738766193389893,0,0
503,0.07348835468292236,0,0
504,0.08824344724416733,0,0
505,0.03315925598144531,0,0
506,0.112831711769104,0,0
507,0.058503158390522,0,0
508,0.18781502544879913,0,0
509,0.038188640028238297,0,0
510,0.3015207052230835,0,0
511,0.07964950054883957,0,0
512,0.02827918529510498,0,0
513,0.4739691913127899,0,0
514,0.12278793007135391,0,0
515,0.030668381601572037,0,0
516,0.5131762027740479,1,0
517,0.08845224976539612,0,0
518,0.029021235182881355,0,0
519,0.15509752929210663,0,0
520,0.22662824392318726,0,0
521,0.02707022987306118,0,0
522,0.07613849639892578,0,0
523,0.07311037927865982,0,0
524,0.0844002366065979,0,0
525,0.05964822694659233,0,0
526,0.05708347260951996,0,0
527,0.2070174664258957,0,0
528,0.2745354175567627,0,0
529,0.024297036230564117,0,0
530,0.06656838953495026,0,0
531,0.27872899174690247,0,0
532,0.29977482557296753,0,0
533,0.04335871711373329,0,0
534,0.033709440380334854,0,0
535,0.6181361079216003,1,0
536,0.03905756026506424,0,0
537,0.036590464413166046,0,0
538,0.11939050257205963,0,0
539,0.35356470942497253,0,0
540,0.393705815076828,0,0
541,0.36518150568008423,0,0
542,0.49131903052330017,0,0
543,0.2102874368429184,0,0
544,0.04255427420139313,0,0
545,0.07845311611890793,0,0
546,0.3336186408996582,0,0
547,0.03573355823755264,0,0
548,0.10383545607328415,0,0
549,0.43934595584869385,0,0
550,0.02332182787358761,0,0
551,0.04724595695734024,0,0
552,0.10291045159101486,0,0
553,0.054999757558107376,0,0
554,0.043854765594005585,0,0
555,0.5781506896018982,1,0
556,0.03476374223828316,0,0
557,0.11455162614583969,0,0
558,0.03775263950228691,0,0
559,0.02630642056465149,0,0
560,0.0353228859603405,0,0
561,0.020740779116749763,0,0
562,0.1745525598526001,0,0
563,0.5390118360519409,1,0
564,0.5411933064460754,1,0
565,0.7230010032653809,1,0
566,0.7183048725128174,1,0
567,0.742982029914856,1,0
568,0.5191351175308228,1,0
569,0.5811448693275452,1,0
570,0.48010143637657166,0,0
571,0.5546268224716187,1,0
572,0.413019597530365,0,1
573,0.2583782374858856,0,1
574,0.42826202511787415,0,1
575,0.45140376687049866,0,1
576,0.4819393754005432,0,1
577,0.4895782470703125,0,1
578,0.705375611782074,1,1
579,0.9627009034156799,1,1
580,0.9254297614097595,1,1
581,0.8549335598945618,1,1
582,0.7240896821022034,1,1
583,0.5954787731170654,1,1
584,0.5641229152679443,1,1
585,0.5162177681922913,1,1
586,0.4819294810295105,0,1
587,0.5151285529136658,1,1
588,0.37003597617149353,0,1
589,0.455019474029541,0,1
590,0.6402996182441711,1,1
591,0.49530327320098877,0,1
592,0.7564679980278015,1,1
593,0.5634559392929077,1,1
594,0.5704325437545776,1,1
595,0.5845183730125427,1,1
596,0.49098819494247437,0,1
597,0.5729802846908569,1,1
598,0.5138849020004272,1,1
599,0.6808319091796875,1,1
600,0.7301274538040161,1,1
601,0.6479272842407227,1,1
602,0.41596177220344543,0,1
603,0.44815853238105774,0,1
604,0.3831006586551666,0,1
605,0.4035142660140991,0,1
606,0.4918805658817291,0,1
607,0.3447902798652649,0,1
608,0.8561728596687317,1,1
609,0.7527419924736023,1,1
610,0.6749126315116882,1,1
611,0.7576982975006104,1,1
612,0.5102724432945251,1,1
613,0.4161013662815094,0,1
614,0.5342451333999634,1,1
615,0.467364639043808,0,1
616,0.2933918237686157,0,1
617,0.3962704539299011,0,0
618,0.4231797754764557,0,0
619,0.2569102942943573,0,0
620,0.34494853019714355,0,0
621,0.9956934452056885,1,1
622,0.9894708395004272,1,1
623,0.9702869653701782,1,1
624,0.8963999152183533,1,1
625,0.9787742495536804,1,1
626,0.9855969548225403,1,1
627,0.7317411303520203,1,1
628,0.9790696501731873,1,1
629,0.9666366577148438,1,1
630,0.9887682795524597,1,1
631,0.7135748267173767,1,1
632,0.7381319403648376,1,1
633,0.9959601759910583,1,1
634,0.9383748173713684,1,1
635,0.9788934588432312,1,1
636,0.7222119569778442,1,1
637,0.9173550009727478,1,1
638,0.7148793935775757,1,1
639,0.9960008263587952,1,1
640,0.9685910940170288,1,1
641,0.9064489006996155,1,1
642,0.9821666479110718,1,1
643,0.9797389507293701,1,1
644,0.9921866655349731,1,1
645,0.9883184432983398,1,1
646,0.9926196932792664,1,1
647,0.992824912071228,1,1
648,0.8429939150810242,1,1
649,0.7216061353683472,1,1
650,0.9955683350563049,1,1
651,0.8211043477058411,1,1
652,0.6045274138450623,1,1
653,0.9772481322288513,1,1
654,0.8379329442977905,1,1
655,0.955868661403656,1,0
656,0.5089268684387207,1,0
657,0.7027039527893066,1,1
658,0.6451243162155151,1,1
659,0.684445858001709,1,1
660,0.6638370156288147,1,1
661,0.5752584338188171,1,1
662,0.7090610265731812,1,1
663,0.7407138347625732,1,1
664,0.8159987330436707,1,1
665,0.8347693681716919,1,1
666,0.6857831478118896,1,1
667,0.7253071069717407,1,1
668,0.7949141263961792,1,1
669,0.698098361492157,1,1
670,0.7362895607948303,1,1
671,0.1643538922071457,0,0
672,0.33665159344673157,0,0
673,0.1060061901807785,0,0
674,0.3172416687011719,0,0
675,0.3255794644355774,0,0
676,0.28578904271125793,0,0
677,0.27986517548561096,0,0
678,0.3206903338432312,0,0
679,0.3862869143486023,0,0
680,0.3073466718196869,0,0
681,0.27244219183921814,0,0
682,0.35627293586730957,0,0
683,0.6804301142692566,1,1
684,0.5436916351318359,1,1
685,0.3676042854785919,0,1
686,0.5024331212043762,1,1
687,0.5756524801254272,1,1
688,0.5652796030044556,1,1
689,0.37530672550201416,0,1
690,0.14925363659858704,0,0
691,0.2842012941837311,0,0
692,0.16672739386558533,0,0
693,0.2075698971748352,0,0
694,0.3599962890148163,0,0
695,0.1352374255657196,0,0
696,0.5731679797172546,1,0
697,0.7742170691490173,1,0
698,0.6783196330070496,1,0
699,0.42288440465927124,0,0
700,0.027903178706765175,0,0
701,0.03902435302734375,0,0
702,0.05434364080429077,0,0
703,0.05158286541700363,0,0
704,0.034121058881282806,0,0
705,0.0269267987459898,0,0
706,0.045220956206321716,0,0
707,0.28864261507987976,0,0
708,0.19011694192886353,0,0
709,0.033659666776657104,0,0
710,0.0457528792321682,0,0
711,0.11315340548753738,0,0
712,0.08488795906305313,0,0
713,0.02793292887508869,0,0
714,0.12942925095558167,0,0
715,0.1723083108663559,0,0
716,0.5453944206237793,1,0
717,0.20533953607082367,0,0
718,0.0345575287938118,0,0
719,0.04680907726287842,0,0
720,0.5315752029418945,1,0
721,0.032833073288202286,0,0
722,0.5912187695503235,1,0
723,0.13901333510875702,0,0
724,0.19506198167800903,0,0
725,0.11418351531028748,0,0
726,0.8529511094093323,1,0
727,0.8190187811851501,1,0
728,0.13820074498653412,0,0
729,0.5686641335487366,1,0
730,0.5860636830329895,1,0
731,0.37317174673080444,0,0
732,0.593985378742218,1,0
733,0.8607083559036255,1,0
734,0.7760528326034546,1,0
735,0.3871857225894928,0,0
736,0.14167198538780212,0,0
737,0.5452277660369873,1,0
738,0.17862893640995026,0,0
739,0.23544429242610931,0,0
740,0.43946608901023865,0,0
741,0.6404246687889099,1,0
742,0.1852426528930664,0,0
743,0.18012623488903046,0,0
744,0.21597975492477417,0,0
745,0.7361008524894714,1,0
746,0.2963354289531708,0,0
747,0.0925169512629509,0,0
748,0.5982968211174011,1,0
749,0.6156154870986938,1,0
750,0.3889501690864563,0,0
751,0.19724425673484802,0,0
752,0.5918129086494446,1,0
753,0.34520697593688965,0,0
754,0.26568734645843506,0,0
755,0.14642001688480377,0,0
756,0.5062448382377625,1,0
757,0.6094194650650024,1,0
758,0.12169773131608963,0,0
759,0.3650111258029938,0,0
760,0.351573646068573,0,0
761,0.3123473525047302,0,0
762,0.44168511033058167,0,0
763,0.6750398874282837,1,0
764,0.6019684076309204,1,0
765,0.5480629205703735,1,0
766,0.40801385045051575,0,0
767,0.1647186428308487,0,0
768,0.7096132636070251,1,0
769,0.3766252100467682,0,0
770,0.6346673369407654,1,0
771,0.4719100594520569,0,0
772,0.3912584185600281,0,1
773,0.6154888272285461,1,1
774,0.5539368987083435,1,1
775,0.44547179341316223,0,1
776,0.4843270182609558,0,0
777,0.39710092544555664,0,0
778,0.43158361315727234,0,0
779,0.2019156664609909,0,0
780,0.5593562126159668,1,1
781,0.118211530148983,0,1
782,0.20058198273181915,0,1
783,0.25468921661376953,0,1
784,0.35621169209480286,0,1
785,0.6504253149032593,1,1
786,0.5944579839706421,1,1
787,0.7363083362579346,1,1
788,0.4433497488498688,0,1
789,0.41363829374313354,0,0
790,0.3116411566734314,0,0
791,0.18193139135837555,0,0
792,0.14797012507915497,0,0
793,0.13992875814437866,0,0
794,0.3435449004173279,0,0
795,0.3559211492538452,0,0
796,0.24377013742923737,0,0
797,0.31570208072662354,0,0
798,0.38633692264556885,0,0
799,0.41111111640930176,0,0
800,0.3714558780193329,0,0
801,0.32932910323143005,0,0
802,0.29792311787605286,0,0
803,0.3877435326576233,0,0
804,0.34538814425468445,0,0
805,0.47590747475624084,0,0
806,0.7763044834136963,1,0
807,0.2444450706243515,0,0
808,0.11755610257387161,0,0
809,0.39820602536201477,0,0
810,0.13619834184646606,0,0
811,0.15021952986717224,0,0
812,0.08106950670480728,0,0
813,0.39862221479415894,0,0
814,0.31026872992515564,0,0
815,0.33833619952201843,0,0
816,0.14260637760162354,0,0
817,0.2749977111816406,0,0
818,0.1651618480682373,0,0
819,0.30818384885787964,0,0
820,0.22512133419513702,0,0
821,0.13561049103736877,0,0
822,0.16758902370929718,0,0
823,0.39697450399398804,0,0
824,0.2141461819410324,0,0
825,0.11216966807842255,0,0
826,0.3449626863002777,0,0
827,0.1359768509864807,0,0
828,0.13863329589366913,0,0
829,0.06638025492429733,0,0
830,0.142995223402977,0,0
831,0.05380198732018471,0,0
832,0.11057228595018387,0,0
833,0.23828892409801483,0,0
834,0.14926765859127045,0,0
835,0.08287673443555832,0,0
836,0.06000532954931259,0,0
837,0.10691709816455841,0,0
838,0.4738103747367859,0,0
839,0.8177002668380737,1,0
840,0.08240973949432373,0,0
841,0.21154382824897766,0,0
842,0.6619971394538879,1,0
843,0.34513503313064575,0,0
844,0.2214847207069397,0,0
845,0.15639124810695648,0,0
846,0.3969409167766571,0,0
847,0.3877647817134857,0,0
848,0.19891215860843658,0,0
849,0.17558443546295166,0,0
850,0.1876506209373474,0,0
851,0.20585030317306519,0,0
852,0.19026847183704376,0,0
853,0.2674701511859894,0,0
854,0.4684619605541229,0,0
855,0.504004180431366,1,0
856,0.4778880476951599,0,0
857,0.27375808358192444,0,0
858,0.2713411748409271,0,0
859,0.5505731701850891,1,0
860,0.4160645306110382,0,0
861,0.5534114837646484,1,0
862,0.2035978138446808,0,0
863,0.32252126932144165,0,0
864,0.341093510389328,0,0
865,0.9594942927360535,1,1
866,0.9272483587265015,1,1
867,0.8171332478523254,1,1
868,0.673011302947998,1,1
869,0.9574525952339172,1,1
870,0.9536282420158386,1,1
871,0.9844750165939331,1,1
872,0.29357701539993286,0,1
873,0.5647345185279846,1,1
874,0.9776453971862793,1,1
875,0.4988400638103485,0,1
876,0.97417813539505,1,1
877,0.9364001750946045,1,1
878,0.9344959855079651,1,1
879,0.9906538128852844,1,1
880,0.4194682240486145,0,1
881,0.9848072528839111,1,1
882,0.36529475450515747,0,1
883,0.9918920993804932,1,1
884,0.9102278351783752,1,1
885,0.764618456363678,1,1
886,0.9348055124282837,1,1
887,0.577348530292511,1,1
888,0.354642778635025,0,0
889,0.2707122564315796,0,0
890,0.33168870210647583,0,0
891,0.6273157596588135,1,1
892,0.5915006399154663,1,1
893,0.5857481956481934,1,1
894,0.2130250185728073,0,0
895,0.29327553510665894,0,0
896,0.47280368208885193,0,0
897,0.2774776220321655,0,0
898,0.6987408995628357,1,0
899,0.5034874081611633,1,0
900,0.6048963665962219,1,1
901,0.4717153310775757,0,1
902,0.635920524597168,1,1
903,0.39046409726142883,0,1
904,0.539517343044281,1,1
905,0.20841817557811737,0,0
906,0.27622273564338684,0,0
907,0.1876639872789383,0,0
908,0.12690047919750214,0,0
909,0.10013579577207565,0,0
910,0.15755495429039001,0,0
911,0.14806324243545532,0,0
912,0.5112245082855225,1,0
913,0.21121789515018463,0,0
914,0.4792330265045166,0,0
915,0.2413928508758545,0,0
916,0.40511173009872437,0,0
917,0.5195649862289429,1,0
918,0.4648705720901489,0,0
919,0.9809426069259644,1,0
920,0.40921473503112793,0,0
921,0.28920552134513855,0,0
922,0.6741194128990173,1,0
923,0.16205637156963348,0,0
924,0.5186899900436401,1,0
925,0.4607788622379303,0,0
926,0.2682402431964874,0,0
927,0.5445217490196228,1,0
928,0.11407790333032608,0,0
929,0.1321917176246643,0,0
930,0.2066255658864975,0,0
931,0.1447603553533554,0,0
932,0.23107793927192688,0,0
933,0.09232894331216812,0,0
934,0.3018310070037842,0,0
935,0.5145038962364197,1,0
